Membership No  Date Joined  Active  
    28897      2016-9-4     yes   
    58730      2016-1-15    yes   
    74040      2015-5-1     yes   
    96494      2015-1-19    yes   
    29833      2020-2-2     yes   
    86614      2018-8-14    yes   
    68789      2015-7-21    yes   
    45359      2017-12-8    yes   
    71080      2018-3-16    yes   
    75385      2015-12-5    yes   
    46299      2020-2-22    yes   
    52862      2020-8-11    yes   
    39038      2019-6-15    yes   
    17953      2016-6-24    yes   
    81169      2018-8-12    yes   
    59730      2019-3-4     yes   
    13994      2019-6-18    yes   
    59164      2018-4-22    yes   
    72554      2018-11-5    yes   
    24199      2016-9-13    yes   
    54284      2019-2-7     yes   
    16460      2018-5-4     yes   
    55087      2020-12-5    yes   
    16232      2017-8-20    yes   
    68620      2016-7-9     yes   
    95886      2019-1-4     yes   
    57373      2015-5-16    yes   
    33566      2017-12-12   yes   
    30948      2016-4-15    yes   
    87741      2015-2-15    yes   
    74758      2015-2-2     yes   
    68172      2017-3-7     yes   
    11437      2016-9-7     yes   
    56388      2016-10-22   yes   
    76589      2018-3-21    yes   
    18151      2020-5-12    yes   
    65064      2019-10-11   yes   
    51302      2015-10-23   yes   
    57769      2017-1-6     yes   
    38922      2020-4-24    yes   
    12558      2017-1-7     yes   
    28331      2017-9-25    yes   
    11954      2017-12-16   yes   
    68725      2019-8-6     yes   
    25017      2015-3-11    yes   
    37033      2017-12-25   yes   
    77142      2017-11-15   yes   
    98143      2019-3-23    yes   
    33493      2019-1-24    yes   
    82365      2020-11-19   yes   
    67979      2015-8-3     yes   
    49183      2019-10-2    yes   
    44247      2018-6-7     yes   
    69922      2020-10-20   yes   
    54741      2019-6-9     yes   
    35420      2018-4-12    yes   
    93837      2020-8-19    yes   
    12338      2020-1-16    yes   
    18828      2020-10-17   yes   
    54114      2020-1-4     yes   
    13701      2018-1-4     yes   
    39157      2018-11-6    yes   
    36834      2018-7-23    yes   
    24307      2020-5-19    yes   
    13999      2015-5-13    yes   
    50315      2019-7-8     yes   
    32421      2020-1-19    yes   
    52830      2016-7-5     yes   
    56303      2017-8-2     yes   
    96161      2019-4-11    yes   
    65825      2016-8-1     yes   
    30577      2018-2-16    yes   
    39863      2019-3-15    yes   
    69550      2016-7-2     yes   
    98641      2019-1-18    yes   
    86475      2020-9-25    yes   
    84124      2018-9-22    yes   
    43793      2018-10-14   yes   
    37831      2020-5-22    yes   
    59725      2015-8-16    yes   
    26947      2015-7-1     yes   
    85218      2017-12-3    yes   
    37411      2015-6-7     yes   
    55012      2019-5-19    yes   
    13776      2019-4-18    yes   
    17539      2018-2-16    yes   
    64062      2020-11-6    yes   
    16880      2020-11-24   yes   
    12032      2018-7-13    yes   
    46538      2018-11-20   yes   
    49611      2018-5-3     yes   
    67209      2015-6-8     yes   
    61543      2020-9-9     yes   
    97657      2018-6-6     yes   
    61864      2018-5-7     yes   
    24194      2017-2-5     yes   
    68780      2015-8-25    yes   
    60827      2018-12-1    yes   
    37009      2017-5-13    yes   
    15853      2018-6-16    yes   
    91551      2017-2-4     yes   
    75696      2017-6-23    yes   
    76142      2016-1-8     yes   
    23214      2020-6-22    yes   
    91969      2020-1-23    yes   
    53771      2017-7-1     yes   
    39171      2019-10-25   yes   
    20286      2015-7-20    yes   
    38001      2017-1-25    yes   
    85053      2015-7-12    yes   
    95646      2020-8-1     yes   
    23327      2015-4-20    yes   
    47619      2016-8-5     yes   
    69154      2016-3-13    yes   
    14841      2018-12-2    yes   
    62654      2016-2-7     yes   
    70690      2020-11-7    yes   
    79100      2015-3-16    yes   
    17921      2019-8-20    yes   
    39059      2019-12-5    yes   
    30172      2018-8-20    yes   
    43029      2017-10-24   yes   
    52536      2020-11-7    yes   
    21789      2019-7-24    yes   
    92420      2019-2-19    yes   
    48289      2017-6-19    yes   
    94448      2018-10-8    yes   
    71531      2019-2-5     yes   
    39759      2019-9-22    yes   
    48534      2019-8-6     yes   
    51150      2015-8-20    yes   
    68917      2019-4-20    yes   
    39651      2018-12-25   yes   
    47357      2020-7-23    yes   
    19021      2015-4-12    yes   
    88153      2018-5-3     yes   
    60013      2019-5-15    yes   
    97958      2017-8-4     yes   
    80504      2020-6-25    yes   
    63642      2020-2-7     yes   
    30780      2016-12-14   yes   
    60978      2017-6-14    yes   
    29708      2017-12-5    yes   
    57611      2016-2-24    yes   
    73609      2018-5-17    yes   
    33495      2015-5-9     yes   
    56414      2015-7-22    yes   
    10934      2017-2-9     yes   
    45583      2017-8-15    yes   
    64285      2015-5-6     yes   
    34605      2020-5-7     yes   
    54342      2019-2-21    yes   
    67702      2018-2-2     yes   
    78413      2018-1-7     yes   
    55845      2015-6-8     yes   
    14760      2018-9-20    yes   
    81796      2020-7-24    yes   
    83994      2020-6-18    yes   
    75847      2020-11-23   yes   
    58123      2020-8-11    yes   
    63983      2016-11-17   yes   
    14067      2015-9-11    yes   
    22040      2017-7-17    yes   
    85919      2015-5-11    yes   
    93481      2020-3-21    yes   
    24184      2018-12-25   yes   
    56524      2020-9-6     yes   
    77707      2020-8-12    yes   
    77457      2015-12-4    yes   
    36679      2018-10-8    yes   
    37309      2019-5-17    yes   
    95748      2015-5-10    yes   
    27887      2020-12-2    yes   
    14528      2018-2-7     yes   
    17226      2018-12-10   yes   
    28578      2015-11-4    yes   
    20289      2018-4-21    yes   
    80815      2019-12-16   yes   
    39157      2017-5-8     yes   
    46794      2020-10-7    yes   
    64438      2019-1-8     yes   
    86807      2016-6-3     yes   
    35174      2019-4-8     yes   
    13724      2019-3-6     yes   
    81596      2018-8-1     yes   
    43352      2015-2-9     yes   
    19186      2017-8-15    yes   
    67654      2015-1-10    yes   
    44681      2020-8-15    yes   
    14122      2020-2-4     yes   
    81306      2016-7-5     yes   
    51517      2018-8-25    yes   
    33685      2019-1-10    yes   
    50411      2017-3-22    yes   
    92841      2017-9-11    yes   
    28616      2017-1-6     yes   
    21541      2020-2-1     yes   
    14758      2018-2-25    yes   
    14205      2017-7-2     yes   
    27617      2015-11-3    yes   
    12552      2016-3-6     yes   
    17264      2016-11-17   yes   
    27044      2017-8-23    yes   
    28786      2019-3-25    yes   
    67229      2017-12-3    yes   
    27048      2016-6-25    yes   
    45139      2018-12-20   yes   
    82439      2019-6-9     yes   
    54964      2020-8-22    yes   
    85660      2016-2-20    yes   
    25461      2019-11-13   yes   
    53801      2017-6-3     yes   
    27674      2015-11-20   yes   
    63451      2015-11-11   yes   
    70066      2018-7-13    yes   
    66921      2018-6-10    yes   
    85291      2018-2-6     yes   
    41064      2015-9-12    yes   
    59177      2017-5-4     yes   
    18807      2018-2-8     yes   
    30342      2017-12-12   yes   
    97924      2017-7-2     yes   
    75970      2019-12-10   yes   
    77431      2018-4-6     yes   
    84612      2019-12-23   yes   
    39384      2019-12-11   yes   
    66470      2017-8-21    yes   
    27108      2015-9-14    yes   
    18859      2019-7-12    yes   
    50041      2016-6-13    yes   
    41283      2019-12-14   yes   
    72133      2018-9-7     yes   
    42846      2017-8-19    yes   
    79684      2015-11-11   yes   
    47977      2015-5-12    yes   
    80180      2018-2-18    yes   
    97483      2019-3-21    yes   
    32049      2016-1-4     yes   
    12633      2017-9-11    yes   
    44098      2015-7-18    yes   
    85793      2017-12-2    yes   
    54789      2019-7-15    yes   
    42425      2020-7-18    yes   
    95082      2015-6-24    yes   
    57491      2015-10-21   yes   
    22790      2017-5-14    yes   
    65748      2018-3-13    yes   
    51379      2017-1-23    yes   
    90539      2017-11-2    yes   
    77262      2020-1-16    yes   
    29367      2019-9-21    yes   
    77704      2017-12-2    yes   
    97894      2017-2-9     yes   
    78022      2019-10-5    yes   
    92544      2020-3-2     yes   
    27167      2016-6-4     yes   
    91724      2018-3-1     yes   
    60153      2017-1-23    yes   
    11046      2016-9-24    yes   
    91711      2015-7-23    yes   
    40856      2020-7-4     yes   
    17836      2016-11-10   yes   
    36658      2017-2-18    yes   
    23549      2017-5-11    yes   
    39463      2015-1-17    yes   
    21968      2018-6-21    yes   
    94588      2015-9-14    yes   
    62715      2015-8-17    yes   
    69005      2019-12-12   yes   
    12073      2015-12-20   yes   
    23675      2016-6-19    yes   
    47448      2019-3-5     yes   
    67414      2015-7-19    yes   
    51239      2018-3-11    yes   
    39104      2015-7-20    yes   
    62840      2020-9-7     yes   
    38263      2020-12-11   yes   
    32475      2018-10-23   yes   
    19861      2017-6-22    yes   
    38452      2017-4-3     yes   
    83813      2019-1-24    yes   
    28354      2018-2-20    yes   
    26530      2020-4-16    yes   
    37607      2015-10-2    yes   
    15934      2015-5-22    yes   
    45983      2020-9-16    yes   
    22930      2018-7-7     yes   
    25427      2015-9-25    yes   
    10654      2019-1-10    yes   
    40870      2019-6-5     yes   
    56728      2020-10-1    yes   
    45906      2017-3-20    yes   
    84090      2017-7-6     yes   
    29433      2016-8-24    yes   
    80754      2016-8-15    yes   
    86146      2018-1-7     yes   
    53181      2015-2-25    yes   
    53780      2017-2-14    yes   
    18771      2020-2-14    yes   
    17002      2020-5-23    yes   
    67252      2016-3-6     yes   
    87368      2015-2-25    yes   
    19903      2017-6-23    yes   
    53074      2016-4-22    yes   
    64348      2018-8-4     yes   
    50802      2018-1-16    yes   
    88634      2017-2-24    yes   
    15446      2015-8-16    yes   
    61951      2015-6-23    yes   
    72239      2016-4-16    yes   
    33271      2020-1-17    yes   
    20365      2019-9-15    yes   
    59462      2019-8-21    yes   
    44068      2019-9-16    yes   
    93393      2020-10-5    yes   
    50192      2020-4-22    yes   
    40434      2016-12-8    yes   
    79967      2016-4-21    yes   
    61914      2017-6-15    yes   
    93809      2016-4-3     yes   
    12643      2018-11-16   yes   
    32118      2015-3-14    yes   
    81436      2019-11-12   yes   
    13707      2017-2-12    yes   
    38808      2018-5-18    yes   
    28132      2020-10-6    yes   
    85937      2015-3-14    yes   
    72197      2019-5-15    yes   
    94762      2015-6-24    yes   
    97887      2017-10-7    yes   
    45040      2020-4-1     yes   
    54442      2018-7-3     yes   
    38076      2018-8-2     yes   
    98335      2020-10-6    yes   
    68093      2019-9-19    yes   
    70472      2015-8-22    yes   
    83403      2020-9-15    yes   
    32819      2017-8-23    yes   
    53956      2018-6-6     yes   
    82637      2019-4-21    yes   
    63221      2017-10-1    yes   
    65974      2016-11-1    yes   
    69743      2018-3-19    yes   
    58529      2018-5-9     yes   
    10168      2017-2-18    yes   
    63250      2020-8-4     yes   
    73844      2017-11-18   yes   
    69421      2018-8-13    yes   
    28068      2020-6-23    yes   
    81258      2019-12-8    yes   
    98248      2018-10-20   yes   
    80667      2016-6-4     yes   
    24481      2015-9-14    yes   
    60490      2016-12-23   yes   
    60356      2020-8-5     yes   
    44607      2020-12-17   yes   
    95297      2020-5-5     yes   
    33501      2016-11-12   yes   
    58377      2019-8-19    yes   
    99386      2018-10-6    yes   
    87299      2019-11-8    yes   
    48898      2015-3-12    yes   
    32814      2016-11-7    yes   
    81287      2019-4-21    yes   
    94844      2020-6-1     yes   
    40297      2020-8-6     yes   
    33958      2018-2-5     yes   
    19258      2020-3-24    yes   
    48396      2020-10-18   yes   
    70120      2016-9-24    yes   
    73845      2015-4-17    yes   
    29794      2017-9-18    yes   
    36964      2018-6-12    yes   
    72827      2016-11-14   yes   
    75756      2019-3-11    yes   
    36232      2017-10-24   yes   
    49252      2017-12-19   yes   
    16474      2018-7-16    yes   
    58028      2017-2-13    yes   
    73792      2020-2-6     yes   
    95113      2016-1-14    yes   
    82524      2018-8-1     yes   
    72032      2020-6-18    yes   
    80817      2018-3-8     yes   
    52471      2018-7-11    yes   
    67849      2019-12-2    yes   
    47135      2019-1-6     yes   
    91541      2017-3-4     yes   
    64894      2018-11-11   yes   
    13814      2015-3-11    yes   
    55677      2020-4-13    yes   
    19638      2019-6-5     yes   
    14806      2019-6-5     yes   
    94570      2018-10-18   yes   
    89631      2020-10-18   yes   
    29143      2019-8-4     yes   
    94789      2016-4-8     yes   
    83664      2015-8-2     yes   
    82448      2016-1-21    yes   
    35739      2019-3-3     yes   
    15752      2016-4-8     yes   
    82984      2020-6-14    yes   
    57980      2019-10-8    yes   
    72675      2016-9-8     yes   
    59437      2018-2-22    yes   
    58238      2018-12-23   yes   
    17559      2015-2-13    yes   
    96615      2020-5-24    yes   
    17540      2017-10-25   yes   
    25452      2016-7-24    yes   
    54131      2015-5-22    yes   
    44153      2020-11-11   yes   
    96749      2015-2-12    yes   
    85601      2018-1-17    yes   
    23185      2020-10-5    yes   
    38090      2019-2-4     yes   
    11735      2019-5-1     yes   
    71090      2018-11-6    yes   
    55773      2020-4-10    yes   
    56539      2020-4-4     yes   
    26629      2020-2-15    yes   
    75542      2020-12-11   yes   
    69984      2016-2-13    yes   
    80121      2016-10-8    yes   
    44108      2016-1-3     yes   
    14846      2019-12-1    yes   
    90655      2016-7-24    yes   
    10530      2018-2-24    yes   
    23309      2016-7-20    yes   
    12190      2017-2-7     yes   
    32604      2016-12-17   yes   
    31683      2018-6-24    yes   
    83783      2020-6-8     yes   
    46783      2020-6-13    yes   
    72119      2015-6-19    yes   
    25123      2019-5-23    yes   
    89509      2016-2-1     yes   
    80700      2020-1-15    yes   
    72645      2020-6-19    yes   
    99265      2018-7-15    yes   
    17766      2020-1-1     yes   
    54603      2016-9-11    yes   
    74557      2015-11-13   yes   
    41718      2018-10-9    yes   
    40961      2016-9-3     yes   
    11902      2019-11-11   yes   
    58107      2017-4-1     yes   
    18735      2018-1-11    yes   
    45767      2016-1-15    yes   
    70894      2016-12-5    yes   
    73434      2015-4-12    yes   
    70570      2020-11-24   yes   
    72222      2019-8-25    yes   
    72281      2017-3-15    yes   
    59789      2019-10-17   yes   
    19985      2016-11-17   yes   
    21913      2020-4-22    yes   
    29257      2018-4-5     yes   
    75102      2020-5-23    yes   
    37732      2018-8-13    yes   
    96591      2016-10-10   yes   
    90233      2017-5-12    yes   
    86341      2016-9-16    yes   
    30434      2017-1-24    yes   
    71531      2017-10-21   yes   
    63494      2015-1-17    yes   
    70769      2015-5-21    yes   
    45461      2017-11-16   yes   
    93125      2016-2-6     yes   
    59260      2016-5-17    yes   
    54488      2020-8-16    yes   
    86427      2017-3-10    yes   
    14837      2016-5-13    yes   
    58502      2019-4-25    yes   
    94232      2017-3-13    yes   
    76348      2020-12-4    yes   
    81136      2016-11-15   yes   
    70205      2015-2-15    yes   
    35919      2020-1-9     yes   
    26995      2020-7-21    yes   
    95618      2019-9-23    yes   
    29158      2015-6-18    yes   
    95645      2016-7-15    yes   
    20903      2018-1-5     yes   
    94063      2018-9-16    yes   
    32500      2017-6-16    yes   
    14341      2019-9-25    yes   
    37978      2015-6-25    yes   
    50223      2019-3-2     yes   
    43977      2020-8-21    yes   
    97068      2020-7-4     yes   
    49835      2017-5-8     yes   
    45085      2019-11-25   yes   
    26705      2018-1-20    yes   
    16353      2015-9-2     yes   
    63662      2016-9-12    yes   
    40879      2017-9-7     yes   
    78435      2019-11-16   yes   
    16098      2016-10-4    yes   
    30344      2015-1-18    yes   
    16838      2019-10-16   yes   
    73833      2016-12-8    yes   
    77420      2019-8-4     yes   
    81513      2017-3-10    yes   
    11269      2015-4-12    yes   
    58960      2017-7-7     yes   
    76624      2018-11-7    yes   
    82738      2015-9-19    yes   
    79496      2019-1-18    yes   
    87372      2015-7-2     yes   
    14221      2016-5-1     yes   
    60317      2020-2-22    yes   
    57352      2020-5-1     yes   
    71017      2018-1-8     yes   
    40834      2015-9-5     yes   
    49349      2019-10-11   yes   
    81754      2015-12-25   yes   
    24580      2015-1-22    yes   
    83843      2016-1-2     yes   
    40311      2019-5-7     yes   
    77298      2015-2-7     yes   
    95237      2018-8-4     yes   
    41310      2017-4-17    yes   
    92205      2017-9-2     yes   
    64510      2016-8-16    yes   
    77540      2016-7-9     yes   
    29106      2015-8-16    yes   
    29427      2019-1-18    yes   
    58385      2019-7-6     yes   
    24007      2019-5-8     yes   
    14623      2016-8-14    yes   
    16650      2019-5-3     yes   
    68731      2019-10-13   yes   
    80489      2020-3-4     yes   
    98641      2016-1-9     yes   
    17785      2017-3-7     yes   
    94171      2015-10-4    yes   
    69568      2017-6-10    yes   
    49661      2015-3-8     yes   
    92789      2015-9-17    yes   
    72164      2015-6-2     yes   
    11287      2017-12-15   yes   
    87719      2019-6-10    yes   
    71609      2015-12-4    yes   
    77484      2015-10-2    yes   
    74509      2015-3-23    yes   
    80163      2019-3-19    yes   
    46584      2020-4-13    yes   
    74148      2018-2-16    yes   
    39340      2015-1-10    yes   
    93458      2019-12-8    yes   
    50800      2015-9-4     yes   
    48255      2020-12-21   yes   
    42369      2016-2-25    yes   
    70569      2018-12-4    yes   
    27092      2015-12-20   yes   
    98239      2016-11-6    yes   
    60005      2017-5-9     yes   
    68199      2018-10-25   yes   
    14170      2015-9-23    yes   
    57556      2018-4-3     yes   
    85408      2015-10-9    yes   
    26320      2019-8-22    yes   
    11757      2019-12-14   yes   
    70169      2019-10-11   yes   
    36877      2019-10-18   yes   
    17899      2015-8-16    yes   
    39925      2020-10-19   yes   
    24009      2015-10-6    yes   
    84936      2015-3-16    yes   
    98647      2015-12-13   yes   
    52397      2016-9-5     yes   
    80788      2017-8-4     yes   
    45580      2017-11-22   yes   
    88681      2020-9-21    yes   
    49850      2018-8-16    yes   
    73624      2017-4-25    yes   
    80791      2019-10-4    yes   
    10715      2018-11-3    yes   
    24493      2017-5-6     yes   
    53310      2015-4-2     yes   
    75257      2015-9-16    yes   
    87519      2015-4-8     yes   
    11288      2019-8-12    yes   
    14282      2020-12-16   yes   
    92705      2016-10-19   yes   
    98016      2017-5-25    yes   
    55409      2020-11-7    yes   
    82372      2017-8-8     yes   
    21631      2015-10-11   yes   
    41646      2016-10-8    yes   
    17358      2017-4-1     yes   
    10247      2018-8-4     yes   
    86396      2015-1-8     yes   
    95359      2016-12-19   yes   
    79042      2020-10-9    yes   
    47569      2015-4-10    yes   
    27648      2017-7-3     yes   
    20457      2020-12-14   yes   
    84238      2020-9-14    yes   
    61489      2018-12-18   yes   
    41724      2017-8-15    yes   
    16645      2015-10-5    yes   
    19632      2016-6-10    yes   
    39563      2015-5-11    yes   
    15265      2015-9-24    yes   
    60893      2015-5-1     yes   
    79467      2017-10-5    yes   
    42153      2020-3-8     yes   
    60051      2018-6-9     yes   
    85708      2019-7-4     yes   
    71876      2016-5-25    yes   
    81275      2017-11-17   yes   
    89837      2015-7-15    yes   
    75550      2020-9-13    yes   
    35955      2015-5-12    yes   
    93390      2018-1-23    yes   
    67459      2017-3-3     yes   
    52918      2020-6-18    yes   
    52778      2020-1-3     yes   
    69679      2015-1-17    yes   
    35463      2020-11-12   yes   
    33821      2016-2-25    yes   
    54450      2016-4-2     yes   
    38832      2019-4-7     yes   
    19384      2016-7-16    yes   
    33709      2017-8-5     yes   
    10543      2016-12-4    yes   
    80647      2016-7-5     yes   
    91119      2019-6-21    yes   
    20925      2020-7-10    yes   
    18991      2018-8-3     yes   
    45629      2016-6-24    yes   
    20697      2016-4-19    yes   
    78894      2015-3-14    yes   
    56187      2019-2-13    yes   
    79097      2017-7-17    yes   
    36018      2017-8-5     yes   
    81681      2015-7-5     yes   
    63706      2018-10-10   yes   
    14235      2019-2-7     yes   
    91474      2018-6-7     yes   
    71381      2020-5-20    yes   
    12020      2020-2-4     yes   
    82935      2020-11-14   yes   
    57248      2020-9-1     yes   
    94314      2016-4-6     yes   
    53412      2018-9-6     yes   
    16321      2017-11-20   yes   
    25966      2015-10-14   yes   
    98451      2019-6-16    yes   
    93178      2015-7-9     yes   
    47861      2015-3-7     yes   
    48131      2020-5-11    yes   
    44845      2016-2-18    yes   
    13339      2017-2-12    yes   
    68226      2019-7-25    yes   
    61721      2017-3-18    yes   
    12189      2018-8-21    yes   
    71418      2017-5-11    yes   
    36618      2018-11-16   yes   
    57631      2015-2-21    yes   
    71642      2017-2-12    yes   
    71512      2018-8-16    yes   
    92757      2015-8-8     yes   
    16783      2017-4-8     yes   
    11870      2020-11-21   yes   
    36025      2019-2-18    yes   
    27582      2018-5-9     yes   
    53629      2020-4-9     yes   
    77465      2017-5-19    yes   
    94868      2016-4-5     yes   
    11491      2017-5-16    yes   
    35322      2018-6-5     yes   
    27120      2015-3-4     yes   
    27152      2019-4-17    yes   
    48000      2015-9-12    yes   
    41966      2016-7-2     yes   
    56679      2020-5-16    yes   
    57419      2017-1-7     yes   
    28560      2015-6-16    yes   
    70354      2018-2-24    yes   
    31239      2019-4-24    yes   
    83966      2015-9-1     yes   
    77120      2020-12-24   yes   
    81411      2019-2-19    yes   
    78780      2016-6-10    yes   
    15385      2019-7-15    yes   
    96519      2016-10-11   yes   
    75087      2017-6-16    yes   
    21341      2019-9-1     yes   
    92176      2019-8-5     yes   
    24552      2016-8-5     yes   
    57222      2017-12-5    yes   
    46411      2017-11-18   yes   
    74202      2016-8-2     yes   
    97526      2015-12-18   yes   
    55530      2020-12-23   yes   
    62302      2015-1-2     yes   
    19920      2020-2-23    yes   
    49282      2019-11-20   yes   
    94357      2017-6-23    yes   
    54453      2016-1-21    yes   
    26085      2017-11-20   yes   
    66598      2015-12-14   yes   
    86076      2016-2-16    yes   
    61136      2020-5-5     yes   
    40856      2016-11-6    yes   
    58942      2018-9-13    yes   
    47553      2019-1-8     yes   
    88002      2019-5-15    yes   
    18851      2019-4-3     yes   
    77267      2020-5-21    yes   
    58344      2019-11-14   yes   
    78390      2016-12-25   yes   
    20215      2017-4-3     yes   
    10669      2015-6-2     yes   
    59451      2018-8-16    yes   
    95899      2015-2-2     yes   
    19682      2016-7-17    yes   
    37663      2020-12-17   yes   
    42330      2015-5-5     yes   
    90289      2017-12-12   yes   
    83138      2020-5-20    yes   
    41393      2015-6-6     yes   
    91692      2018-4-4     yes   
    97119      2016-9-5     yes   
    45211      2019-2-9     yes   
    37606      2017-5-17    yes   
    22900      2015-6-24    yes   
    42859      2018-1-16    yes   
    61499      2015-1-8     yes   
    42430      2018-12-8    yes   
    38821      2017-6-13    yes   
    82926      2016-3-7     yes   
    72462      2020-12-20   yes   
    91377      2020-11-7    yes   
    78149      2019-5-13    yes   
    73458      2020-4-15    yes   
    60876      2015-9-14    yes   
    60204      2016-7-16    yes   
    48661      2018-8-13    yes   
    96817      2019-11-11   yes   
    21378      2018-10-25   yes   
    36993      2017-10-14   yes   
    57180      2017-6-9     yes   
    68643      2017-8-22    yes   
    19021      2015-1-13    yes   
    94385      2018-5-16    yes   
    18507      2016-7-24    yes   
    46442      2016-4-11    yes   
    90110      2015-9-23    yes   
    32165      2020-3-22    yes   
    42519      2019-5-9     yes   
    64240      2016-4-16    yes   
    73537      2017-6-5     yes   
    27960      2019-11-1    yes   
    67319      2018-8-23    yes   
    36867      2016-5-1     yes   
    44690      2016-12-3    yes   
    34817      2020-11-20   yes   
    14893      2020-6-2     yes   
    60786      2017-7-23    yes   
    39443      2020-4-7     yes   
    49329      2015-7-9     yes   
    35472      2016-10-17   yes   
    20875      2015-9-6     yes   
    31794      2020-6-5     yes   
    41356      2017-1-23    yes   
    19785      2017-11-24   yes   
    83973      2015-11-7    yes   
    81179      2015-9-22    yes   
    25759      2020-5-2     yes   
    75695      2018-1-19    yes   
    86118      2018-11-6    yes   
    21503      2016-7-23    yes   
    48608      2018-9-15    yes   
    50910      2016-3-21    yes   
    70911      2016-5-13    yes   
    27732      2015-1-16    yes   
    53818      2019-11-22   yes   
    21486      2019-3-6     yes   
    40887      2016-12-11   yes   
    97016      2020-10-22   yes   
    73229      2015-7-6     yes   
    79692      2018-3-10    yes   
    70154      2018-3-19    yes   
    15405      2020-6-25    yes   
    90350      2018-2-9     yes   
    73064      2019-1-12    yes   
    13628      2019-5-19    yes   
    46773      2016-10-7    yes   
    28390      2020-10-6    yes   
    32071      2019-6-13    yes   
    14784      2019-8-25    yes   
    85468      2015-9-18    yes   
    24546      2020-1-10    yes   
    92923      2020-6-21    yes   
    45479      2015-2-25    yes   
    85853      2016-9-6     yes   
    38330      2016-11-1    yes   
    22271      2015-11-25   yes   
    22426      2020-11-11   yes   
    48339      2017-4-15    yes   
    19840      2019-1-16    yes   
    16568      2016-12-17   yes   
    23177      2019-12-11   yes   
    40551      2017-9-23    yes   
    13651      2018-4-24    yes   
    33328      2015-12-12   yes   
    23900      2019-12-7    yes   
    93891      2019-1-17    yes   
    93600      2015-4-10    yes   
    86573      2015-8-6     yes   
    20504      2015-9-16    yes   
    49691      2019-6-11    yes   
    41846      2017-8-12    yes   
    69562      2016-5-14    yes   
    26143      2020-3-3     yes   
    10539      2020-7-15    yes   
    65423      2020-3-7     yes   
    46647      2019-7-15    yes   
    13035      2020-1-16    yes   
    96944      2020-6-1     yes   
    61830      2015-2-3     yes   
    20089      2017-12-3    yes   
    14005      2018-1-4     yes   
    33478      2015-11-9    yes   
    20466      2017-11-14   yes   
    58866      2017-6-11    yes   
    86941      2015-4-7     yes   
    71950      2019-9-2     yes   
    98645      2020-8-9     yes   
    76060      2015-8-23    yes   
    48885      2020-4-9     yes   
    67551      2016-4-10    yes   
    39565      2016-1-14    yes   
    48591      2015-11-8    yes   
    12247      2018-1-22    yes   
    43190      2018-11-6    yes   
    22442      2016-9-10    yes   
    75470      2019-4-25    yes   
    37034      2019-1-8     yes   
    98689      2020-5-1     yes   
    29555      2017-10-16   yes   
    72875      2016-7-10    yes   
    20980      2018-6-12    yes   
    44613      2015-10-13   yes   
    67807      2020-5-12    yes   
    98270      2015-11-5    yes   
    45306      2020-7-6     yes   
    19126      2019-6-21    yes   
    44887      2016-12-25   yes   
    89960      2015-11-23   yes   
    83554      2015-10-21   yes   
    94705      2020-10-14   yes   
    30349      2018-7-4     yes   
    59719      2020-6-4     yes   
    96456      2016-1-5     yes   
    29337      2019-2-16    yes   
    75281      2019-7-9     yes   
    37749      2020-10-11   yes   
    67902      2020-8-18    yes   
    34569      2015-12-7    yes   
    47835      2019-7-10    yes   
    10882      2019-10-3    yes   
    59913      2016-10-17   yes   
    19536      2017-3-1     yes   
    45028      2017-11-25   yes   
    76015      2019-5-16    yes   
    65151      2015-9-4     yes   
    90247      2015-6-4     yes   
    86986      2018-4-9     yes   
    26303      2018-11-15   yes   
    28037      2016-3-7     yes   
    36899      2019-3-8     yes   
    26595      2020-12-17   yes   
    62068      2017-12-15   yes   
    34776      2016-12-9    yes   
    54137      2018-11-20   yes   
    58204      2016-6-1     yes   
    14038      2019-6-5     yes   
    63841      2018-10-10   yes   
    63204      2018-6-4     yes   
    29801      2018-4-24    yes   
    23529      2017-7-10    yes   
    89516      2015-5-5     yes   
    57455      2020-8-6     yes   
    91226      2020-2-15    yes   
    81992      2016-7-8     yes   
    71893      2015-3-10    yes   
    20449      2017-10-5    yes   
    10460      2016-2-18    yes   
    41735      2015-7-9     yes   
    74207      2016-9-16    yes   
    20771      2020-9-25    yes   
    77277      2019-9-11    yes   
    83043      2017-2-25    yes   
    91033      2015-1-4     yes   
    12854      2019-2-6     yes   
    22223      2016-6-18    yes   
    15103      2019-8-2     yes   
    34310      2015-11-15   yes   
    67726      2015-6-2     yes   
    54946      2018-11-15   yes   
    61975      2015-3-8     yes   
    33592      2016-8-18    yes   
    98004      2019-3-8     yes   
    22103      2019-4-3     yes   
    29650      2018-1-21    yes   
    50406      2015-5-5     yes   
    42219      2016-5-24    yes   
    98307      2020-2-13    yes   
    30249      2015-9-13    yes   
    36559      2016-2-8     yes   
    92764      2017-8-17    yes   
    68217      2017-7-18    yes   
    78185      2017-12-17   yes   
    12119      2020-12-3    yes   
    48478      2018-8-21    yes   
    55822      2019-9-23    yes   
    83279      2020-2-2     yes   
    12664      2018-9-10    yes   
    48012      2018-8-18    yes   
    44747      2020-1-10    yes   
    28367      2019-11-2    yes   
    24681      2019-7-20    yes   
    93740      2017-11-23   yes   
    74481      2018-3-15    yes   
    46527      2018-12-6    yes   
    48362      2020-1-20    yes   
    33703      2017-5-10    yes   
