Membership No  Date Joined  Active  
    51950      2019-6-16    yes   
    30041      2019-11-23   yes   
    55627      2019-12-4    yes   
    69300      2017-9-1     yes   
    99623      2019-7-22    yes   
    53964      2018-9-13    yes   
    98699      2015-6-12    yes   
    52109      2018-7-19    yes   
    53348      2019-5-13    yes   
    25974      2018-2-8     yes   
    90940      2017-11-17   yes   
    40234      2018-8-4     yes   
    66450      2015-3-7     yes   
    40354      2017-12-2    yes   
    89234      2019-10-22   yes   
    45734      2020-1-13    yes   
    66853      2019-6-2     yes   
    72631      2017-2-9     yes   
    46478      2015-10-10   yes   
    79300      2015-10-11   yes   
    78357      2016-3-18    yes   
    49399      2016-3-14    yes   
    23222      2020-2-1     yes   
    49219      2019-12-19   yes   
    51445      2016-10-14   yes   
    22360      2016-9-16    yes   
    61260      2018-3-17    yes   
    59377      2017-5-23    yes   
    49783      2015-1-9     yes   
    60658      2019-5-16    yes   
    87168      2016-11-15   yes   
    21501      2016-7-19    yes   
    51028      2016-9-19    yes   
    15039      2020-11-19   yes   
    46526      2020-5-22    yes   
    12910      2017-6-22    yes   
    95031      2017-4-18    yes   
    69290      2017-7-15    yes   
    64266      2016-8-20    yes   
    74858      2018-5-16    yes   
    66669      2019-6-4     yes   
    53792      2016-4-23    yes   
    26765      2018-6-20    yes   
    92617      2019-8-16    yes   
    11224      2015-2-9     yes   
    39366      2018-10-14   yes   
    66735      2017-1-3     yes   
    28967      2016-6-12    yes   
    34205      2020-2-21    yes   
    97074      2018-12-5    yes   
    35935      2020-3-10    yes   
    78617      2017-10-4    yes   
    12284      2019-7-24    yes   
    86054      2017-7-14    yes   
    62756      2020-6-12    yes   
    38969      2017-10-7    yes   
    44359      2018-12-21   yes   
    37982      2015-3-8     yes   
    98665      2015-7-7     yes   
    28705      2020-10-1    yes   
    47801      2020-1-1     yes   
    23092      2015-12-13   yes   
    50285      2018-2-17    yes   
    13616      2020-7-12    yes   
    77720      2015-3-17    yes   
    65564      2015-5-6     yes   
    94689      2020-10-1    yes   
    81853      2015-2-13    yes   
    46062      2017-12-11   yes   
    46361      2015-6-1     yes   
    54061      2018-8-10    yes   
    68519      2016-10-12   yes   
    61036      2016-8-10    yes   
    86237      2020-2-22    yes   
    84984      2019-5-11    yes   
    39196      2019-8-21    yes   
    96291      2020-12-4    yes   
    47245      2020-3-19    yes   
    90373      2019-6-13    yes   
    85235      2015-6-17    yes   
    92141      2017-7-23    yes   
    63466      2020-8-2     yes   
    14604      2015-5-23    yes   
    65674      2018-5-25    yes   
    46622      2016-12-18   yes   
    95418      2017-7-3     yes   
    66300      2016-3-25    yes   
    31556      2019-11-10   yes   
    79197      2017-12-18   yes   
    89155      2017-9-5     yes   
    30342      2016-6-16    yes   
    42526      2018-4-5     yes   
    84802      2020-12-3    yes   
    37041      2018-6-10    yes   
    38223      2018-1-3     yes   
    45391      2017-7-20    yes   
    18182      2016-9-4     yes   
    43204      2015-1-8     yes   
    83646      2020-4-17    yes   
    78761      2019-1-24    yes   
    96294      2020-6-12    yes   
    19445      2020-2-20    yes   
    94460      2016-12-23   yes   
    12143      2019-3-1     yes   
    26500      2019-3-10    yes   
    98954      2015-3-12    yes   
    56962      2017-10-17   yes   
    89186      2019-1-5     yes   
    16085      2020-4-16    yes   
    69826      2019-12-14   yes   
    72533      2018-12-7    yes   
    52585      2018-6-19    yes   
    46973      2018-7-21    yes   
    88554      2015-3-23    yes   
    22406      2015-4-4     yes   
    66013      2017-8-5     yes   
    49944      2018-8-16    yes   
    97147      2016-11-19   yes   
    20712      2018-8-23    yes   
    53803      2016-10-19   yes   
    72672      2018-12-10   yes   
    35265      2017-4-22    yes   
    17706      2016-10-9    yes   
    64718      2020-6-25    yes   
    22431      2019-6-21    yes   
    60092      2020-9-11    yes   
    34828      2015-12-19   yes   
    13926      2020-10-25   yes   
    80253      2017-7-1     yes   
    36204      2016-2-8     yes   
    20492      2018-10-19   yes   
    13814      2018-12-25   yes   
    10800      2017-8-23    yes   
    22526      2017-6-11    yes   
    93786      2018-11-20   yes   
    14782      2018-11-19   yes   
    74125      2015-11-13   yes   
    81024      2017-7-23    yes   
    20560      2015-11-10   yes   
    65228      2017-1-5     yes   
    21920      2017-8-24    yes   
    68281      2019-10-21   yes   
    99025      2016-3-4     yes   
    41703      2019-3-23    yes   
    40232      2017-1-15    yes   
    46277      2017-12-1    yes   
    78742      2015-8-3     yes   
    30792      2017-5-3     yes   
    85632      2019-3-3     yes   
    17139      2017-10-18   yes   
    24965      2016-4-14    yes   
    24189      2016-2-13    yes   
    38408      2017-1-7     yes   
    85126      2020-5-21    yes   
    77855      2020-8-20    yes   
    75897      2018-2-18    yes   
    83394      2018-4-12    yes   
    52297      2020-5-20    yes   
    96181      2018-10-8    yes   
    42084      2017-2-14    yes   
    63430      2018-9-12    yes   
    47642      2017-9-4     yes   
    17823      2019-12-8    yes   
    36027      2019-6-15    yes   
    64594      2017-3-6     yes   
    18624      2016-4-22    yes   
    85026      2018-5-19    yes   
    53843      2020-12-18   yes   
    55502      2019-11-10   yes   
    62781      2016-12-24   yes   
    82426      2016-3-12    yes   
    14196      2018-3-22    yes   
    34296      2015-2-2     yes   
    42142      2015-1-4     yes   
    78038      2016-1-25    yes   
    92945      2015-8-22    yes   
    76329      2018-2-13    yes   
    67211      2018-4-8     yes   
    17882      2019-11-4    yes   
    61037      2019-12-10   yes   
    11465      2018-10-4    yes   
    57923      2017-10-5    yes   
    69800      2019-3-3     yes   
    17552      2016-1-23    yes   
    33308      2018-6-19    yes   
    32390      2019-10-25   yes   
    52262      2016-8-3     yes   
    45669      2015-1-4     yes   
    37451      2019-11-3    yes   
    10098      2018-9-7     yes   
    70271      2017-4-24    yes   
    94117      2019-2-25    yes   
    54079      2018-7-14    yes   
    48240      2017-11-2    yes   
    45844      2018-11-18   yes   
    91437      2020-4-14    yes   
    82100      2015-2-10    yes   
    48336      2015-1-25    yes   
    14939      2020-3-22    yes   
    12311      2020-12-19   yes   
    94312      2016-4-1     yes   
    99937      2016-4-3     yes   
    17448      2020-10-21   yes   
    41353      2015-2-9     yes   
    69068      2018-11-25   yes   
    11554      2017-1-18    yes   
    25223      2019-12-21   yes   
    43078      2016-9-15    yes   
    62208      2020-4-12    yes   
    22087      2016-2-11    yes   
    90713      2015-9-23    yes   
    59070      2017-9-4     yes   
    30671      2019-12-18   yes   
    56491      2020-10-2    yes   
    77141      2017-1-8     yes   
    38164      2017-7-4     yes   
    15082      2018-6-19    yes   
    90760      2018-2-2     yes   
    88877      2016-5-2     yes   
    62250      2019-8-13    yes   
    38794      2018-1-9     yes   
    95369      2016-2-1     yes   
    25943      2017-12-5    yes   
    60492      2020-7-1     yes   
    82245      2016-6-11    yes   
    38299      2018-2-20    yes   
    95355      2016-12-16   yes   
    31713      2020-10-11   yes   
    89198      2015-7-25    yes   
    54282      2015-9-21    yes   
    88430      2018-10-10   yes   
    87318      2019-9-22    yes   
    49033      2015-8-6     yes   
    36264      2017-11-20   yes   
    10178      2016-10-13   yes   
    54915      2016-8-13    yes   
    31009      2020-12-4    yes   
    89770      2015-3-2     yes   
    54396      2016-11-12   yes   
    33430      2015-3-17    yes   
    21655      2018-1-6     yes   
    69292      2015-4-22    yes   
    86414      2017-7-3     yes   
    68393      2020-12-7    yes   
    32717      2016-11-6    yes   
    28915      2018-6-20    yes   
    23296      2017-6-14    yes   
    12319      2019-9-15    yes   
    20822      2015-10-3    yes   
    36263      2015-10-19   yes   
    76567      2015-9-21    yes   
    37191      2020-8-6     yes   
    69979      2018-4-6     yes   
    83717      2017-3-19    yes   
    43981      2020-4-18    yes   
    42989      2016-2-16    yes   
    60674      2015-3-24    yes   
    21807      2015-10-3    yes   
    92899      2017-2-9     yes   
    79780      2020-6-11    yes   
    23946      2017-3-15    yes   
    69677      2018-1-25    yes   
    61627      2016-7-20    yes   
    77449      2018-6-8     yes   
    43927      2015-1-15    yes   
    38871      2018-10-6    yes   
    20846      2018-7-19    yes   
    40621      2016-1-4     yes   
    82491      2018-8-17    yes   
    67508      2019-5-4     yes   
    40647      2019-6-12    yes   
    78106      2019-10-10   yes   
    34705      2017-6-18    yes   
    35570      2017-10-16   yes   
    97291      2016-9-16    yes   
    62639      2017-6-14    yes   
    20686      2018-8-13    yes   
    59228      2018-4-23    yes   
    41252      2016-2-14    yes   
    50149      2020-3-15    yes   
    17026      2020-4-12    yes   
    88770      2015-4-14    yes   
    59109      2019-6-2     yes   
    92672      2019-6-4     yes   
    10834      2017-1-2     yes   
    72045      2016-3-10    yes   
    14534      2019-4-5     yes   
    75771      2016-9-3     yes   
    51846      2018-8-5     yes   
    15231      2019-10-4    yes   
    90686      2017-11-23   yes   
    44317      2018-9-5     yes   
    97781      2016-5-19    yes   
    91578      2017-6-6     yes   
    15409      2019-7-25    yes   
    35060      2018-8-20    yes   
    48566      2017-3-6     yes   
    39068      2017-3-24    yes   
    96751      2017-3-12    yes   
    27857      2018-11-19   yes   
    47376      2016-5-10    yes   
    20715      2017-11-17   yes   
    91598      2016-8-4     yes   
    50974      2018-6-12    yes   
    56802      2015-10-15   yes   
    89315      2017-11-9    yes   
    38824      2018-4-1     yes   
    68110      2018-12-6    yes   
    25384      2018-4-15    yes   
    26418      2018-12-25   yes   
    80979      2015-2-25    yes   
    61105      2015-11-7    yes   
    61314      2020-10-15   yes   
    93217      2019-12-21   yes   
    88520      2018-11-12   yes   
    53561      2015-1-4     yes   
    54350      2019-7-8     yes   
    77022      2015-3-16    yes   
    74744      2016-8-25    yes   
    40621      2015-3-20    yes   
    46706      2015-5-18    yes   
    35320      2020-9-9     yes   
    78029      2016-11-2    yes   
    90620      2018-2-1     yes   
    50765      2016-4-21    yes   
    47188      2017-1-18    yes   
    44226      2019-3-10    yes   
    63281      2017-3-16    yes   
    67499      2018-11-17   yes   
    26842      2019-1-20    yes   
    22777      2015-2-2     yes   
    13166      2017-4-14    yes   
    84279      2015-4-8     yes   
    46928      2017-10-19   yes   
    75675      2015-8-20    yes   
    51298      2016-10-22   yes   
    78247      2015-8-12    yes   
    80023      2020-8-18    yes   
    12695      2020-1-21    yes   
    36712      2019-7-4     yes   
    65007      2017-5-18    yes   
    96979      2015-8-16    yes   
    81152      2015-10-25   yes   
    85393      2020-5-5     yes   
    20794      2015-7-20    yes   
    72398      2020-5-12    yes   
    21969      2019-10-16   yes   
    60171      2018-12-12   yes   
    41479      2019-3-22    yes   
    16651      2019-7-19    yes   
    15402      2015-3-22    yes   
    72554      2015-5-2     yes   
    68193      2019-3-14    yes   
    18929      2017-2-24    yes   
    63539      2017-7-20    yes   
    48700      2018-5-18    yes   
    35018      2020-2-14    yes   
    95629      2018-12-5    yes   
    32648      2019-1-24    yes   
    23332      2019-11-11   yes   
    76569      2016-9-3     yes   
    50955      2020-1-16    yes   
    70619      2016-10-21   yes   
    91074      2016-8-1     yes   
    72312      2017-6-4     yes   
    98116      2017-1-4     yes   
    30726      2017-3-21    yes   
    65325      2015-11-14   yes   
    43355      2020-5-1     yes   
    18971      2019-12-11   yes   
    61526      2018-12-16   yes   
    32611      2020-12-10   yes   
    12212      2016-4-25    yes   
    94042      2018-12-20   yes   
    96920      2016-4-16    yes   
    12856      2018-3-23    yes   
    58114      2016-10-21   yes   
    86163      2015-7-1     yes   
    25436      2017-5-5     yes   
    78182      2018-7-9     yes   
    70541      2020-6-8     yes   
    85698      2019-7-13    yes   
    82416      2015-10-12   yes   
    12325      2017-2-20    yes   
    91540      2015-8-14    yes   
    17451      2016-5-19    yes   
    46835      2017-12-24   yes   
    32437      2018-2-25    yes   
    27458      2017-8-12    yes   
    17867      2019-6-19    yes   
    96596      2019-7-3     yes   
    80660      2017-8-1     yes   
    93048      2019-5-16    yes   
    62519      2020-5-11    yes   
    53601      2019-9-18    yes   
    48158      2018-10-11   yes   
    97092      2016-9-13    yes   
    47573      2018-12-24   yes   
    69990      2017-9-6     yes   
    80869      2015-9-25    yes   
    98929      2019-10-6    yes   
    87074      2017-1-12    yes   
    82763      2019-3-18    yes   
    98821      2016-10-16   yes   
    66410      2018-7-2     yes   
    79648      2017-7-14    yes   
    55537      2018-4-18    yes   
    86287      2015-4-19    yes   
    54858      2020-11-8    yes   
    52897      2019-11-17   yes   
    74770      2015-9-12    yes   
    98935      2015-2-6     yes   
    55229      2017-9-9     yes   
    54453      2018-5-13    yes   
    74548      2018-11-6    yes   
    30932      2016-10-22   yes   
    55170      2016-4-18    yes   
    79316      2019-5-20    yes   
    48060      2020-9-11    yes   
    20437      2020-2-10    yes   
    88826      2017-9-12    yes   
    98695      2019-9-3     yes   
    24352      2019-7-25    yes   
    96155      2017-2-20    yes   
    41363      2020-12-24   yes   
    62223      2017-3-21    yes   
    92611      2019-8-17    yes   
    15703      2016-10-1    yes   
    82902      2018-6-16    yes   
    31680      2019-10-17   yes   
    14881      2019-2-19    yes   
    65810      2017-7-7     yes   
    42529      2018-6-21    yes   
    55283      2015-7-14    yes   
    79331      2016-11-18   yes   
    54915      2018-7-12    yes   
    80718      2017-8-14    yes   
    78047      2020-11-9    yes   
    57906      2018-5-23    yes   
    82000      2018-1-14    yes   
    60135      2017-3-22    yes   
    61127      2015-10-25   yes   
    44987      2018-3-16    yes   
    21466      2018-7-20    yes   
    86256      2016-9-3     yes   
    39117      2016-9-19    yes   
    58018      2015-3-15    yes   
    56711      2019-8-11    yes   
    12203      2016-2-11    yes   
    96484      2016-8-10    yes   
    53049      2019-4-7     yes   
    97751      2018-8-18    yes   
    15248      2020-10-19   yes   
    54064      2018-1-13    yes   
    21996      2018-1-8     yes   
    77971      2016-8-23    yes   
    89340      2015-6-13    yes   
    14368      2020-8-18    yes   
    56571      2016-5-7     yes   
    56295      2018-6-16    yes   
    85261      2016-7-18    yes   
    30275      2017-7-6     yes   
    15856      2020-9-11    yes   
    30611      2018-7-21    yes   
    38473      2017-11-21   yes   
    76867      2015-7-12    yes   
    96944      2015-10-19   yes   
    20124      2020-6-16    yes   
    55004      2020-4-16    yes   
    35925      2015-6-18    yes   
    30011      2016-1-12    yes   
    73493      2019-7-11    yes   
    76831      2018-8-17    yes   
    95482      2017-10-15   yes   
    97178      2018-7-18    yes   
    50677      2015-9-9     yes   
    97157      2020-12-22   yes   
    86919      2019-8-14    yes   
    26538      2020-4-1     yes   
    66233      2017-12-15   yes   
    68462      2016-5-11    yes   
    70829      2018-5-8     yes   
    37352      2015-1-15    yes   
    14479      2017-5-4     yes   
    78264      2020-7-13    yes   
    71315      2018-9-23    yes   
    95342      2017-9-19    yes   
    10304      2016-3-16    yes   
    17769      2020-8-6     yes   
    84735      2016-11-16   yes   
    59123      2016-7-15    yes   
    57981      2016-3-20    yes   
    91923      2017-8-15    yes   
    47126      2015-10-20   yes   
    89400      2016-5-5     yes   
    95955      2017-11-21   yes   
    17591      2015-10-13   yes   
    90050      2015-2-6     yes   
    44763      2017-3-13    yes   
    64240      2019-2-23    yes   
    82153      2017-4-16    yes   
    21460      2016-3-16    yes   
    73994      2016-11-5    yes   
    94136      2019-9-9     yes   
    40212      2019-4-8     yes   
    57965      2017-4-4     yes   
    58309      2015-2-9     yes   
    44466      2018-4-25    yes   
    52601      2016-10-21   yes   
    71775      2017-12-4    yes   
    61747      2018-8-20    yes   
    13031      2018-3-24    yes   
    93070      2017-9-22    yes   
    83178      2015-1-11    yes   
    78070      2016-12-12   yes   
    14111      2016-1-15    yes   
    28428      2020-4-20    yes   
    73219      2016-8-18    yes   
    14321      2016-3-1     yes   
    71845      2015-10-19   yes   
    56602      2016-6-21    yes   
    26498      2018-8-4     yes   
    54093      2019-3-17    yes   
    70780      2019-10-2    yes   
    60358      2019-2-13    yes   
    29535      2016-3-12    yes   
    89697      2020-7-17    yes   
    80313      2017-2-10    yes   
    16026      2018-3-17    yes   
    69778      2018-1-24    yes   
    21104      2020-2-23    yes   
    94524      2018-4-7     yes   
    93713      2018-11-12   yes   
    52162      2015-2-11    yes   
    76723      2015-8-15    yes   
    97071      2018-11-25   yes   
    97107      2018-12-5    yes   
    20864      2015-4-14    yes   
    40290      2016-5-14    yes   
    48567      2015-11-16   yes   
    34649      2016-12-5    yes   
    88195      2016-2-14    yes   
    63867      2018-4-3     yes   
    10387      2019-4-17    yes   
    39362      2020-3-24    yes   
    87898      2019-1-23    yes   
    64265      2019-3-14    yes   
    93841      2017-11-11   yes   
    40193      2020-5-21    yes   
    12432      2017-1-22    yes   
    86457      2016-6-24    yes   
    19401      2020-4-5     yes   
    65188      2019-2-14    yes   
    61629      2016-4-10    yes   
    90712      2017-2-16    yes   
    50099      2015-6-9     yes   
    25211      2019-7-9     yes   
    80360      2015-5-4     yes   
    26619      2019-7-10    yes   
    25531      2018-4-18    yes   
    62553      2019-5-2     yes   
    46587      2019-3-25    yes   
    71635      2020-5-24    yes   
    37997      2019-10-21   yes   
    54550      2018-12-15   yes   
    62299      2018-9-1     yes   
    39342      2019-5-25    yes   
    25987      2019-12-16   yes   
    88451      2020-1-14    yes   
    28191      2017-12-1    yes   
    27258      2020-5-25    yes   
    59200      2019-2-13    yes   
    51854      2018-1-7     yes   
    33022      2020-12-12   yes   
    44248      2019-8-6     yes   
    12055      2015-7-23    yes   
    32086      2017-2-20    yes   
    28213      2020-6-8     yes   
    48872      2017-3-4     yes   
    13852      2020-4-13    yes   
    89588      2018-8-25    yes   
    23077      2016-9-17    yes   
    87820      2020-7-9     yes   
    28696      2018-2-24    yes   
    50606      2020-9-24    yes   
    76541      2017-1-19    yes   
    23503      2015-5-12    yes   
    80099      2019-8-9     yes   
    85385      2017-8-23    yes   
    30191      2015-10-1    yes   
    28769      2018-5-14    yes   
    39543      2017-1-16    yes   
    92438      2018-1-23    yes   
    32799      2017-9-4     yes   
    55837      2018-9-7     yes   
    20298      2019-1-9     yes   
    15319      2019-5-18    yes   
    17456      2017-3-17    yes   
    66120      2019-3-24    yes   
    74939      2015-12-8    yes   
    61786      2018-6-14    yes   
    36821      2018-1-20    yes   
    13242      2019-1-2     yes   
    14333      2019-11-17   yes   
    27004      2017-3-16    yes   
    96631      2015-6-25    yes   
    61733      2020-9-3     yes   
    34170      2018-5-22    yes   
    77294      2015-7-20    yes   
    33970      2019-8-20    yes   
    46806      2020-3-9     yes   
    26488      2020-5-1     yes   
    52882      2018-7-24    yes   
    65163      2015-3-16    yes   
    66776      2015-1-18    yes   
    17820      2018-11-23   yes   
    97088      2020-11-6    yes   
    54985      2016-3-20    yes   
    98586      2018-6-17    yes   
    37674      2018-2-19    yes   
    17621      2018-11-11   yes   
    27881      2020-1-1     yes   
    15697      2020-10-7    yes   
    11157      2017-12-1    yes   
    52583      2015-8-21    yes   
    59965      2018-5-3     yes   
    58712      2020-5-22    yes   
    29695      2019-9-16    yes   
    61918      2017-10-11   yes   
    48083      2016-7-1     yes   
    56702      2020-2-11    yes   
    47053      2018-10-1    yes   
    49712      2015-11-9    yes   
    94478      2017-10-17   yes   
    86662      2016-4-8     yes   
    23213      2019-8-11    yes   
    28683      2016-11-12   yes   
    79996      2018-4-23    yes   
    45660      2020-4-25    yes   
    88100      2020-9-23    yes   
    41813      2019-2-9     yes   
    68677      2019-2-23    yes   
    75037      2016-10-1    yes   
    41922      2017-12-16   yes   
    11565      2017-12-4    yes   
    25860      2020-12-7    yes   
    28297      2019-5-4     yes   
    81735      2018-11-10   yes   
    35892      2016-10-8    yes   
    65559      2020-7-17    yes   
    57770      2017-4-15    yes   
    58980      2015-6-3     yes   
    94123      2016-3-14    yes   
    59015      2017-9-4     yes   
    80825      2015-9-2     yes   
    61228      2017-2-25    yes   
    46615      2015-9-8     yes   
    47478      2015-9-12    yes   
    90218      2016-2-25    yes   
    13656      2016-8-9     yes   
    47696      2016-6-12    yes   
    49753      2019-10-17   yes   
    31988      2020-1-23    yes   
    35958      2019-5-11    yes   
    40227      2017-1-16    yes   
    95716      2016-9-10    yes   
    15521      2017-4-9     yes   
    66668      2018-6-23    yes   
    56862      2016-10-20   yes   
    63543      2017-10-1    yes   
    82332      2015-7-2     yes   
    65868      2020-8-5     yes   
    15830      2018-2-13    yes   
    11113      2015-3-11    yes   
    64115      2018-2-9     yes   
    94795      2019-11-2    yes   
    47870      2018-12-19   yes   
    19338      2016-2-10    yes   
    25391      2019-1-4     yes   
    97221      2016-1-3     yes   
    34631      2019-4-22    yes   
    34884      2019-9-6     yes   
    33736      2016-2-14    yes   
    75547      2019-6-15    yes   
    47910      2017-3-18    yes   
    96005      2017-12-1    yes   
    41727      2017-11-11   yes   
    39311      2017-12-8    yes   
    51279      2020-9-3     yes   
    89514      2018-11-10   yes   
    88294      2017-9-21    yes   
    43478      2019-9-22    yes   
    94484      2019-11-18   yes   
    11067      2016-11-22   yes   
    33141      2015-5-17    yes   
    57629      2015-9-18    yes   
    22880      2020-1-21    yes   
    35681      2015-12-3    yes   
    48295      2019-11-14   yes   
    72638      2019-8-16    yes   
    32723      2018-6-19    yes   
    59738      2017-6-22    yes   
    78285      2020-1-3     yes   
    53265      2019-4-8     yes   
    41615      2019-7-20    yes   
    54714      2015-3-20    yes   
    56841      2015-3-6     yes   
    61463      2020-7-13    yes   
    29178      2020-3-10    yes   
    33879      2017-4-1     yes   
    23721      2015-5-16    yes   
    54906      2020-6-9     yes   
    38437      2017-4-20    yes   
    16615      2017-6-3     yes   
    45505      2020-6-18    yes   
    90156      2015-5-22    yes   
    73723      2017-12-5    yes   
    66794      2016-6-16    yes   
    71217      2018-7-24    yes   
    40691      2018-12-24   yes   
    49176      2017-1-14    yes   
    58014      2020-2-23    yes   
    19614      2017-7-13    yes   
    95524      2018-3-5     yes   
    44693      2015-1-11    yes   
    19805      2019-11-5    yes   
    43279      2019-10-22   yes   
    16258      2015-9-4     yes   
    26590      2018-7-17    yes   
    18588      2019-9-4     yes   
    49057      2016-1-18    yes   
    54027      2020-5-20    yes   
    44818      2017-2-8     yes   
    44762      2020-3-20    yes   
    28851      2018-12-12   yes   
    48777      2017-9-24    yes   
    82860      2020-9-7     yes   
    12419      2020-7-20    yes   
    49644      2018-9-10    yes   
    46885      2018-7-5     yes   
    27936      2016-9-23    yes   
    42825      2018-2-18    yes   
    30506      2019-2-21    yes   
    93074      2015-9-19    yes   
    15716      2018-1-16    yes   
    70001      2016-8-25    yes   
    89458      2020-5-25    yes   
    77450      2018-11-5    yes   
    88679      2016-4-4     yes   
    19291      2016-8-11    yes   
    94395      2016-3-6     yes   
    12132      2019-2-10    yes   
    91670      2018-4-22    yes   
    48711      2019-1-1     yes   
    30374      2018-7-8     yes   
    87655      2015-6-5     yes   
    26644      2019-6-20    yes   
    48008      2015-1-7     yes   
    66321      2017-5-5     yes   
    54117      2019-11-4    yes   
    38152      2015-9-10    yes   
    28486      2019-3-12    yes   
    12242      2015-1-2     yes   
    11609      2018-4-8     yes   
    84384      2020-5-23    yes   
    64095      2016-3-13    yes   
    21338      2017-3-11    yes   
    53101      2017-9-21    yes   
    62327      2015-1-19    yes   
    66984      2016-9-17    yes   
    29876      2019-1-22    yes   
    32925      2020-7-13    yes   
    81242      2018-1-1     yes   
    10795      2015-3-23    yes   
    34182      2018-1-3     yes   
    81353      2016-4-14    yes   
    18585      2017-9-16    yes   
    13525      2020-9-16    yes   
    94447      2017-9-15    yes   
    61911      2017-2-12    yes   
    79004      2017-4-13    yes   
    50164      2019-5-10    yes   
    90345      2016-2-7     yes   
    82560      2017-10-24   yes   
    92241      2020-4-17    yes   
    30968      2017-1-9     yes   
    24166      2018-5-22    yes   
    13110      2015-6-2     yes   
    26531      2016-1-14    yes   
    78431      2019-5-24    yes   
    82273      2015-2-24    yes   
    24078      2019-9-22    yes   
    37518      2015-11-7    yes   
    29022      2015-2-9     yes   
    62024      2019-5-20    yes   
    71035      2016-1-23    yes   
    21960      2016-1-11    yes   
    73342      2017-1-11    yes   
    55331      2016-8-3     yes   
    51750      2019-12-23   yes   
    59013      2019-4-2     yes   
    89885      2018-5-15    yes   
    29054      2019-11-25   yes   
    95858      2018-11-7    yes   
    89455      2016-7-17    yes   
    67988      2016-6-17    yes   
    97486      2016-3-3     yes   
    58031      2018-6-15    yes   
    51084      2015-1-25    yes   
    48788      2020-10-19   yes   
    54534      2020-6-25    yes   
    60236      2015-12-12   yes   
    86972      2019-6-1     yes   
    19477      2019-6-12    yes   
    24370      2019-3-22    yes   
    17770      2020-11-23   yes   
    76590      2016-11-10   yes   
    38560      2015-11-14   yes   
    39199      2015-12-5    yes   
    86320      2016-3-3     yes   
    91136      2016-10-20   yes   
    52557      2017-2-4     yes   
    43110      2017-5-22    yes   
    62935      2020-3-15    yes   
    86810      2018-3-4     yes   
    64124      2020-10-18   yes   
    72563      2020-3-18    yes   
    81751      2016-11-18   yes   
    26506      2019-7-11    yes   
    12642      2015-1-8     yes   
    67387      2019-10-24   yes   
    71970      2018-11-11   yes   
    28517      2018-9-24    yes   
    36695      2018-1-24    yes   
    45418      2016-3-15    yes   
    16755      2016-8-10    yes   
    78259      2017-7-1     yes   
    72838      2019-3-25    yes   
    22336      2017-4-25    yes   
    73853      2018-11-8    yes   
    85847      2017-9-20    yes   
    83361      2015-6-3     yes   
    78473      2016-6-16    yes   
    16671      2017-5-10    yes   
    33296      2015-9-11    yes   
    49415      2020-7-12    yes   
    74177      2019-12-11   yes   
    80311      2016-2-8     yes   
    82331      2015-12-8    yes   
    53658      2016-1-20    yes   
    43417      2020-8-3     yes   
    53553      2015-6-1     yes   
    34254      2019-12-17   yes   
    60575      2015-4-8     yes   
    48469      2015-7-18    yes   
    43307      2017-1-20    yes   
    98141      2015-11-17   yes   
    79301      2019-3-18    yes   
    88155      2017-7-1     yes   
    95684      2020-10-24   yes   
    53273      2019-6-5     yes   
    84135      2015-2-4     yes   
    65494      2016-12-3    yes   
    41789      2019-5-16    yes   
    70885      2020-4-8     yes   
    76327      2020-10-21   yes   
    69524      2019-11-17   yes   
    21180      2016-12-17   yes   
    56240      2020-4-25    yes   
    66811      2020-11-23   yes   
    70184      2017-5-10    yes   
    56904      2015-3-1     yes   
    65826      2015-11-3    yes   
    61973      2020-5-6     yes   
    82955      2018-3-24    yes   
    40308      2020-7-23    yes   
    52992      2015-8-4     yes   
    49591      2018-1-10    yes   
    99089      2016-10-21   yes   
    44212      2018-5-23    yes   
    80210      2017-6-9     yes   
    82605      2020-11-21   yes   
    41055      2016-5-10    yes   
    72921      2016-8-25    yes   
    49441      2018-2-24    yes   
    84793      2016-11-20   yes   
    25101      2018-5-11    yes   
    24126      2017-7-20    yes   
    87300      2017-3-20    yes   
    78838      2016-6-19    yes   
    40893      2016-2-1     yes   
    27291      2017-5-24    yes   
    25206      2019-9-2     yes   
    26261      2018-1-11    yes   
    32187      2020-11-16   yes   
    44759      2016-5-7     yes   
    20054      2015-9-19    yes   
    55750      2015-3-19    yes   
    38400      2017-3-23    yes   
    40317      2018-7-3     yes   
    93841      2019-10-18   yes   
    19351      2018-7-13    yes   
    90561      2019-2-15    yes   
    33918      2020-2-3     yes   
    37683      2016-2-15    yes   
    52823      2016-8-18    yes   
    81575      2019-11-7    yes   
    98332      2015-7-24    yes   
    99054      2017-11-11   yes   
    58689      2016-1-16    yes   
    98224      2020-4-17    yes   
    86470      2019-6-8     yes   
    22629      2017-7-18    yes   
    26954      2020-7-23    yes   
    84117      2019-4-22    yes   
    11135      2020-10-11   yes   
    38800      2020-3-9     yes   
    13743      2015-5-12    yes   
    90934      2016-8-9     yes   
    66668      2018-8-16    yes   
    10616      2016-9-8     yes   
    85134      2016-10-24   yes   
    85666      2019-3-20    yes   
    15483      2017-4-20    yes   
    19235      2020-11-22   yes   
    17037      2020-6-24    yes   
    95492      2020-11-14   yes   
    36001      2017-11-20   yes   
    32482      2019-2-18    yes   
    60330      2016-9-17    yes   
    86649      2019-10-19   yes   
    62246      2018-11-14   yes   
