Membership No  Date Joined  Active  
    37794      2020-9-7     no    
    54459      2019-2-21    no    
    74473      2017-8-4     no    
    47874      2015-9-24    no    
    49263      2020-5-12    no    
    36544      2017-12-7    no    
    85500      2020-6-18    no    
    45116      2017-4-7     no    
    86974      2017-9-1     no    
    10003      2016-11-16   no    
    17623      2017-4-20    no    
    53132      2016-8-15    no    
    50949      2015-4-25    no    
    35338      2018-11-22   no    
    63539      2016-6-22    no    
    83568      2017-10-24   no    
    19349      2020-12-25   no    
    88550      2017-9-17    no    
    50844      2019-6-5     no    
    18555      2020-8-6     no    
    88405      2019-8-12    no    
    37681      2019-11-16   no    
    92522      2019-10-8    no    
    43087      2019-4-25    no    
    34893      2017-6-17    no    
    91984      2015-6-23    no    
    90696      2020-8-4     no    
    43421      2018-9-14    no    
    81829      2015-2-13    no    
    35466      2016-11-12   no    
    70360      2020-1-11    no    
    47164      2019-6-16    no    
    21081      2020-7-8     no    
    39858      2016-1-22    no    
    26613      2020-12-25   no    
    21295      2016-12-24   no    
    34969      2016-10-14   no    
    82353      2015-8-24    no    
    15645      2020-9-10    no    
    94278      2016-11-21   no    
    58648      2015-8-15    no    
    73440      2019-2-10    no    
    84588      2019-10-6    no    
    17647      2015-11-17   no    
    49346      2015-12-4    no    
    11310      2020-7-24    no    
    97568      2015-2-6     no    
    53460      2018-9-20    no    
    72446      2016-3-13    no    
    92296      2020-11-23   no    
    46540      2019-7-5     no    
    21610      2016-2-16    no    
    13667      2019-4-9     no    
    83644      2019-12-18   no    
    41476      2015-8-24    no    
    98532      2016-1-19    no    
    28725      2017-1-7     no    
    53273      2018-8-23    no    
    48490      2020-6-1     no    
    11565      2015-12-13   no    
    94426      2018-10-17   no    
    47499      2017-7-2     no    
    35561      2020-2-13    no    
    90835      2020-7-10    no    
    18904      2015-1-17    no    
    43364      2019-7-16    no    
    51398      2018-11-2    no    
    68572      2015-6-15    no    
    87428      2019-7-2     no    
    51147      2016-6-24    no    
    65978      2020-9-7     no    
    94076      2017-1-1     no    
    62692      2020-5-25    no    
    16977      2016-5-3     no    
    22436      2019-6-21    no    
    98126      2017-1-17    no    
    59788      2019-1-25    no    
    31978      2019-2-25    no    
    24446      2018-3-21    no    
    26615      2020-11-23   no    
    30882      2017-2-3     no    
    20690      2015-11-1    no    
    85699      2019-4-23    no    
    90722      2018-6-11    no    
    83453      2020-10-23   no    
    98540      2017-7-21    no    
    76837      2017-9-16    no    
    43520      2020-3-15    no    
    97328      2019-10-16   no    
    85407      2015-9-24    no    
    61981      2015-12-9    no    
    96918      2017-1-15    no    
    26709      2020-7-21    no    
    25381      2016-5-11    no    
    75142      2019-1-17    no    
    97622      2018-8-21    no    
    50125      2019-9-14    no    
    74818      2017-4-25    no    
    77308      2018-7-2     no    
    15361      2017-9-8     no    
    79722      2018-6-19    no    
    64742      2016-6-2     no    
    47490      2016-10-15   no    
    54248      2018-3-7     no    
    42429      2015-4-25    no    
    88927      2020-2-2     no    
    60184      2016-3-17    no    
    70976      2017-10-14   no    
    93810      2018-9-20    no    
    81126      2019-8-6     no    
    19968      2020-2-7     no    
    62017      2019-1-6     no    
    92110      2018-7-4     no    
    66510      2015-9-7     no    
    57780      2018-3-11    no    
    60519      2019-3-5     no    
    21855      2018-7-24    no    
    35395      2020-1-24    no    
    15360      2018-2-19    no    
    95098      2016-5-4     no    
    67758      2016-9-17    no    
    56626      2019-9-9     no    
    93554      2020-8-9     no    
    10796      2015-10-3    no    
    36385      2017-9-25    no    
    84475      2015-1-12    no    
    33190      2016-6-3     no    
    20986      2020-5-24    no    
    44442      2016-11-2    no    
    78179      2015-10-2    no    
    73898      2016-11-4    no    
    82952      2017-10-7    no    
    78225      2017-12-5    no    
    75051      2017-9-20    no    
    13802      2019-6-4     no    
    73041      2015-12-9    no    
    16099      2020-7-9     no    
    74238      2015-11-8    no    
    22790      2017-12-13   no    
    52413      2016-10-11   no    
    19135      2019-10-22   no    
    10346      2018-3-3     no    
    73367      2020-9-25    no    
    94587      2015-9-25    no    
    40486      2015-7-3     no    
    69006      2017-12-13   no    
    97890      2016-2-6     no    
    10298      2015-3-11    no    
    48776      2016-11-2    no    
    82252      2018-1-11    no    
    28749      2016-4-23    no    
    27250      2019-8-8     no    
    25140      2015-6-1     no    
    61699      2019-3-23    no    
    97058      2019-5-19    no    
    15697      2018-10-14   no    
    69748      2015-10-16   no    
    15178      2020-2-25    no    
    89131      2017-6-1     no    
    56452      2015-1-8     no    
    11740      2016-3-18    no    
    65390      2020-9-20    no    
    20287      2018-10-22   no    
    11454      2019-1-2     no    
    19403      2018-5-21    no    
    91565      2020-10-15   no    
    59843      2018-9-6     no    
    54269      2017-10-15   no    
    47380      2015-9-19    no    
    84673      2015-9-18    no    
    59447      2020-2-13    no    
    69095      2018-5-19    no    
    20013      2020-10-20   no    
    92508      2020-8-14    no    
    52687      2018-3-3     no    
    73623      2019-4-16    no    
    14496      2018-6-5     no    
    34885      2019-12-15   no    
    98004      2019-7-25    no    
    95951      2019-4-4     no    
    17942      2020-7-18    no    
    24686      2020-8-22    no    
    10177      2017-12-19   no    
    47818      2018-11-15   no    
    30845      2015-9-5     no    
    65766      2020-2-2     no    
    60567      2020-12-1    no    
    28255      2018-12-12   no    
    20132      2016-8-3     no    
    74478      2015-2-9     no    
    48561      2020-8-7     no    
    14713      2016-10-5    no    
    97408      2018-2-12    no    
    25441      2019-6-24    no    
    48119      2017-9-21    no    
    72062      2020-4-9     no    
    56338      2019-10-23   no    
    86015      2017-6-18    no    
    36629      2015-3-23    no    
    91415      2017-7-8     no    
    88428      2018-9-3     no    
    52784      2015-12-21   no    
    13410      2016-9-15    no    
    18378      2019-11-23   no    
    73992      2018-12-18   no    
    92880      2018-10-15   no    
    33390      2018-5-4     no    
    65180      2015-1-5     no    
    14592      2019-2-14    no    
    41941      2019-10-22   no    
    84152      2019-3-22    no    
    84575      2017-8-4     no    
    98121      2020-8-21    no    
    45958      2019-10-24   no    
    86051      2017-8-11    no    
    26105      2015-11-13   no    
    17875      2018-12-1    no    
    29668      2017-8-18    no    
    50112      2020-5-18    no    
    19952      2015-6-7     no    
    76648      2018-8-5     no    
    79592      2016-11-9    no    
    13819      2015-3-2     no    
    50111      2017-9-7     no    
    46100      2017-6-16    no    
    77060      2018-4-5     no    
    34998      2017-4-13    no    
    78481      2018-2-5     no    
    55995      2019-4-23    no    
    77538      2017-7-3     no    
    57575      2019-8-14    no    
    28120      2016-6-19    no    
    31354      2015-4-8     no    
    59625      2015-11-3    no    
    59414      2016-8-21    no    
    32635      2019-5-7     no    
    29556      2020-9-23    no    
    39897      2017-9-19    no    
    86859      2018-3-7     no    
    77447      2017-5-13    no    
    13013      2015-9-13    no    
    99989      2016-12-11   no    
    28516      2020-3-3     no    
    25961      2018-4-2     no    
    49229      2018-10-18   no    
    63050      2017-6-18    no    
    38238      2016-9-2     no    
    81244      2015-7-13    no    
    56043      2020-2-9     no    
    40174      2018-5-21    no    
    15552      2018-4-8     no    
    60425      2015-7-4     no    
    44875      2017-8-20    no    
    64682      2020-5-9     no    
    33725      2018-9-3     no    
    94454      2018-12-8    no    
    96816      2016-2-15    no    
    84968      2019-6-24    no    
    88270      2020-11-4    no    
    58743      2017-2-12    no    
    46688      2019-7-11    no    
    31432      2016-9-9     no    
    10674      2017-2-24    no    
    76528      2018-2-14    no    
    25801      2019-1-11    no    
    21346      2016-11-24   no    
    34513      2019-11-15   no    
    33012      2016-4-2     no    
    76627      2015-11-20   no    
    92820      2015-1-22    no    
    72504      2020-8-20    no    
    28409      2015-10-18   no    
    39732      2020-3-9     no    
    89545      2019-12-4    no    
    46466      2017-4-10    no    
    62387      2015-2-25    no    
    70077      2017-5-9     no    
    24484      2017-7-25    no    
    35946      2018-1-6     no    
    50366      2015-9-1     no    
    87776      2019-7-13    no    
    97309      2016-3-25    no    
    64432      2020-4-6     no    
    54672      2017-1-16    no    
    52687      2015-2-10    no    
    55456      2019-10-1    no    
    44761      2016-12-10   no    
    77024      2019-10-25   no    
    60657      2017-2-5     no    
    37779      2019-1-5     no    
    27129      2019-6-18    no    
    92401      2015-11-15   no    
    15086      2018-9-17    no    
    56902      2017-8-11    no    
    47434      2020-9-7     no    
    74323      2016-5-24    no    
    36210      2015-6-3     no    
    31862      2017-1-25    no    
    14371      2018-9-10    no    
    20422      2017-6-23    no    
    81868      2020-10-24   no    
    27893      2017-3-19    no    
    51805      2020-9-13    no    
    18978      2019-4-4     no    
    87464      2016-11-1    no    
    55514      2017-12-7    no    
    92514      2018-9-13    no    
    66792      2020-5-9     no    
    44393      2019-4-21    no    
    38575      2018-8-4     no    
    78392      2018-8-14    no    
    98526      2020-6-9     no    
    79503      2018-5-8     no    
    74780      2015-5-8     no    
    31198      2017-7-6     no    
    64265      2017-11-22   no    
    80424      2019-8-23    no    
    65909      2019-1-19    no    
    30688      2018-4-19    no    
    76181      2018-12-17   no    
    37506      2017-6-4     no    
    97801      2017-2-7     no    
    65159      2018-3-15    no    
    10926      2020-10-20   no    
    84863      2015-12-13   no    
    73177      2015-5-15    no    
    73448      2016-5-4     no    
    92511      2015-10-4    no    
    30580      2015-2-25    no    
    86181      2016-2-13    no    
    87845      2017-8-23    no    
    58422      2017-3-23    no    
    27046      2018-7-9     no    
    58742      2015-10-19   no    
    64462      2020-5-17    no    
    82696      2015-5-6     no    
    56021      2020-2-6     no    
    82704      2020-5-15    no    
    18072      2015-5-19    no    
    48502      2020-8-13    no    
    92951      2017-6-13    no    
    57755      2019-7-22    no    
    72362      2015-11-16   no    
    96109      2018-4-14    no    
    54290      2019-8-15    no    
    33814      2020-11-17   no    
    46727      2020-2-11    no    
    40133      2018-8-22    no    
    87794      2015-4-9     no    
    62609      2017-12-16   no    
    23068      2019-11-14   no    
    32824      2017-11-23   no    
    66995      2018-1-11    no    
    77989      2016-8-4     no    
    62303      2015-11-20   no    
    77711      2019-4-23    no    
    82526      2020-8-6     no    
    77056      2015-10-7    no    
    47999      2018-1-15    no    
    91260      2018-10-4    no    
    15633      2016-6-25    no    
    77945      2017-10-14   no    
    19537      2018-2-18    no    
    62474      2016-8-24    no    
    65994      2016-7-5     no    
    40207      2017-7-15    no    
    90844      2015-2-2     no    
    43551      2019-8-18    no    
    39085      2018-1-22    no    
    14606      2019-9-12    no    
    85434      2016-6-14    no    
    67451      2018-12-7    no    
    47237      2015-4-19    no    
    66938      2019-11-20   no    
    75509      2018-4-17    no    
    98581      2017-5-1     no    
    20217      2020-4-18    no    
    22310      2019-2-8     no    
    76345      2018-6-24    no    
    91642      2018-5-2     no    
    70312      2017-1-17    no    
    60678      2017-7-14    no    
    20487      2017-12-2    no    
    27878      2020-10-20   no    
    63980      2017-5-20    no    
    74712      2016-2-20    no    
    19347      2015-9-18    no    
    97040      2015-6-21    no    
    74259      2018-10-24   no    
    27010      2018-8-9     no    
    91420      2020-11-6    no    
    79860      2015-5-25    no    
    25114      2016-7-23    no    
    74969      2015-4-17    no    
    70181      2020-2-12    no    
    99766      2015-10-12   no    
    25489      2020-5-8     no    
    22483      2018-5-4     no    
    55239      2019-3-2     no    
    98183      2015-1-3     no    
    90801      2018-4-3     no    
    69388      2016-8-25    no    
    12778      2016-1-21    no    
    78119      2017-9-13    no    
    80267      2015-6-10    no    
    46658      2017-6-16    no    
    73582      2018-7-21    no    
    21196      2018-4-10    no    
    42257      2016-10-22   no    
    54389      2018-12-4    no    
    60798      2019-11-4    no    
    91788      2018-12-14   no    
    58772      2020-4-17    no    
    30610      2016-2-25    no    
    82248      2017-12-5    no    
    21830      2020-2-8     no    
    17441      2018-3-4     no    
    96653      2017-9-18    no    
    74253      2020-2-1     no    
    96135      2020-6-14    no    
    18526      2017-11-20   no    
    43536      2016-4-14    no    
    24156      2016-12-17   no    
    52184      2015-1-3     no    
    52783      2020-3-5     no    
    71717      2017-6-13    no    
    93607      2016-5-4     no    
    28194      2019-7-23    no    
    50656      2018-3-10    no    
    87497      2015-10-22   no    
    38515      2019-5-14    no    
    33161      2017-2-2     no    
    66070      2020-3-3     no    
    22740      2018-4-21    no    
    59482      2019-6-3     no    
    52325      2018-9-15    no    
    96568      2018-10-20   no    
    49567      2018-3-24    no    
    41372      2016-7-2     no    
    71609      2015-1-2     no    
    89503      2015-3-7     no    
    41232      2018-1-4     no    
    59381      2017-3-6     no    
    93368      2019-10-1    no    
    60366      2017-12-9    no    
    74585      2020-10-9    no    
    40229      2019-12-9    no    
    49424      2015-5-16    no    
    12436      2019-3-9     no    
    79271      2015-2-16    no    
    42080      2018-7-3     no    
    44579      2018-8-25    no    
    31811      2019-9-3     no    
    51635      2018-2-13    no    
    86917      2016-8-19    no    
    64283      2016-12-18   no    
    66780      2017-7-9     no    
    39870      2015-7-8     no    
    44746      2016-3-18    no    
    76984      2016-7-25    no    
    58705      2015-8-21    no    
    12603      2017-5-15    no    
    28814      2017-2-21    no    
    41618      2016-9-2     no    
    34384      2019-1-13    no    
    93027      2019-7-18    no    
    92929      2016-5-12    no    
    84000      2016-11-14   no    
    31555      2017-4-24    no    
    68372      2015-9-4     no    
    29450      2019-8-25    no    
    34240      2017-5-1     no    
    90220      2016-1-18    no    
    35651      2018-3-1     no    
    69805      2020-8-12    no    
    93214      2020-11-21   no    
    52683      2017-11-1    no    
    75900      2019-3-14    no    
    60651      2016-7-9     no    
    89069      2016-11-20   no    
    40114      2015-4-3     no    
    15109      2016-11-9    no    
    75092      2016-3-12    no    
    88532      2017-5-25    no    
    37604      2017-12-18   no    
    81544      2019-3-17    no    
    82671      2015-1-11    no    
    32022      2015-10-8    no    
    93249      2019-9-16    no    
    83001      2015-5-10    no    
    94598      2015-4-13    no    
    34013      2018-9-6     no    
    91820      2017-2-19    no    
    49061      2017-11-22   no    
    29730      2019-2-13    no    
    77909      2020-3-19    no    
    59659      2015-4-25    no    
    87105      2018-9-10    no    
    23168      2020-1-9     no    
    47941      2016-5-5     no    
    65353      2018-6-20    no    
    81290      2019-6-19    no    
    43072      2019-8-7     no    
    71408      2015-3-10    no    
    70307      2020-3-8     no    
    81641      2017-10-19   no    
    36834      2015-10-7    no    
    33957      2019-10-2    no    
    31757      2017-5-16    no    
    52978      2019-9-7     no    
    75649      2020-11-3    no    
    32546      2017-6-6     no    
    56315      2020-6-22    no    
    63771      2018-6-25    no    
    88161      2016-7-7     no    
    35281      2020-11-22   no    
    69348      2016-1-2     no    
    86100      2020-9-3     no    
    23627      2018-12-17   no    
    30502      2018-7-25    no    
    46342      2017-1-8     no    
    16562      2020-9-9     no    
    23133      2017-3-21    no    
    75717      2019-5-20    no    
    99631      2020-5-7     no    
    35470      2016-9-25    no    
    52521      2018-3-17    no    
    80991      2017-7-25    no    
    36328      2016-3-6     no    
    16222      2015-4-11    no    
    98233      2015-9-19    no    
    91345      2018-4-19    no    
    78262      2018-7-25    no    
    69000      2018-6-14    no    
    90575      2019-11-25   no    
    82512      2018-2-8     no    
    66753      2017-10-5    no    
    35829      2017-3-19    no    
    73587      2019-10-11   no    
    13130      2017-6-8     no    
    33402      2018-3-1     no    
    11963      2017-12-6    no    
    90825      2020-4-12    no    
    94893      2015-5-15    no    
    38636      2017-5-14    no    
    49332      2018-12-13   no    
    16140      2018-11-6    no    
    58559      2019-1-7     no    
    60242      2017-3-13    no    
    16199      2015-3-11    no    
    43183      2015-9-23    no    
    30494      2020-9-21    no    
    27866      2015-7-24    no    
    62587      2015-4-15    no    
    30532      2015-2-20    no    
    98818      2017-6-16    no    
    46186      2020-5-5     no    
    96853      2017-6-8     no    
    54145      2016-6-23    no    
    15730      2015-5-1     no    
    58996      2019-11-10   no    
    97250      2019-12-16   no    
    18475      2018-1-8     no    
    54877      2016-4-13    no    
    50101      2020-2-25    no    
    46804      2016-4-20    no    
    48330      2015-2-9     no    
    43567      2017-8-16    no    
    84978      2019-6-3     no    
    87618      2019-5-9     no    
    91526      2015-10-1    no    
    92267      2015-9-7     no    
    98593      2020-11-11   no    
    73788      2016-6-23    no    
    94423      2019-1-3     no    
    34293      2017-6-13    no    
    70206      2020-1-18    no    
    70621      2015-10-19   no    
    70919      2016-5-8     no    
    31413      2020-2-23    no    
    76347      2018-9-13    no    
    96328      2018-12-4    no    
    17866      2018-9-5     no    
    25530      2017-8-15    no    
    57059      2018-7-18    no    
    29281      2017-10-18   no    
    13926      2016-1-20    no    
    29273      2017-2-20    no    
    19257      2018-3-12    no    
    14877      2017-8-7     no    
    80603      2020-6-12    no    
    23510      2017-1-21    no    
    23916      2016-12-3    no    
    56553      2020-8-18    no    
    43483      2020-6-23    no    
    24839      2016-4-14    no    
    11260      2018-5-7     no    
    65348      2019-10-24   no    
    23225      2016-12-16   no    
    96753      2019-10-12   no    
    57834      2015-12-8    no    
    82105      2020-7-13    no    
    65335      2019-10-20   no    
    85584      2016-6-22    no    
    44382      2020-12-11   no    
    25858      2018-8-16    no    
    31719      2015-1-24    no    
    83086      2019-3-24    no    
    93465      2017-9-2     no    
    15242      2018-3-12    no    
    33896      2017-9-21    no    
    74180      2019-2-12    no    
    32943      2016-6-22    no    
    69537      2015-1-5     no    
    35810      2017-7-10    no    
    14300      2020-10-1    no    
    12689      2017-11-13   no    
    98246      2020-10-1    no    
    43524      2017-10-21   no    
    35391      2017-4-22    no    
    10750      2020-2-22    no    
    77101      2018-1-3     no    
    77312      2016-10-20   no    
    61756      2016-10-6    no    
    83905      2018-3-22    no    
    53872      2019-3-5     no    
    67014      2017-8-5     no    
    83826      2018-9-5     no    
    84837      2019-3-8     no    
    96154      2016-1-25    no    
    97026      2017-5-9     no    
    17728      2019-10-10   no    
    56221      2020-1-18    no    
    64742      2017-3-8     no    
    30083      2016-3-4     no    
    29256      2016-7-16    no    
    55682      2016-4-17    no    
    29919      2018-7-10    no    
    98077      2016-11-1    no    
    89190      2020-6-10    no    
    42072      2016-6-13    no    
    81429      2020-9-5     no    
    21514      2019-7-5     no    
    74212      2016-10-11   no    
    99712      2017-12-12   no    
    53619      2019-5-10    no    
    60356      2015-2-2     no    
    27578      2020-4-17    no    
    83326      2017-7-24    no    
    62214      2017-8-10    no    
    15629      2015-9-3     no    
    58276      2019-3-9     no    
    37235      2020-5-5     no    
    53168      2020-1-9     no    
    14765      2020-10-21   no    
    61809      2017-9-24    no    
    66878      2015-6-18    no    
    55213      2015-12-23   no    
    51664      2020-5-4     no    
    14881      2015-2-3     no    
    43409      2020-5-10    no    
    84432      2017-6-20    no    
    82077      2019-2-13    no    
    91651      2017-6-19    no    
    46244      2018-6-17    no    
    22964      2015-9-13    no    
    54024      2018-3-25    no    
    27354      2016-6-5     no    
    84290      2019-6-19    no    
    10057      2018-4-5     no    
    46490      2020-3-6     no    
    67870      2015-7-22    no    
    98161      2017-10-4    no    
    84074      2015-8-18    no    
    27222      2018-5-24    no    
    95469      2017-8-21    no    
    98452      2019-3-18    no    
    18403      2018-3-18    no    
    46298      2017-6-11    no    
    69255      2016-11-17   no    
    82693      2020-4-12    no    
    49513      2015-12-9    no    
    65847      2020-9-25    no    
    46193      2019-7-22    no    
    63682      2016-12-23   no    
    23092      2018-9-5     no    
    95860      2019-9-10    no    
    26048      2020-3-24    no    
    73468      2016-12-25   no    
    73059      2015-2-8     no    
    47878      2019-8-13    no    
    35833      2017-9-15    no    
    29140      2020-8-4     no    
    87805      2017-7-3     no    
    71374      2017-7-25    no    
    92996      2020-5-10    no    
    33249      2018-12-19   no    
    99616      2016-2-5     no    
    73135      2017-1-12    no    
    52921      2020-3-7     no    
    68023      2015-4-5     no    
    83756      2017-10-12   no    
    24463      2020-11-14   no    
    64610      2019-11-17   no    
    80888      2019-2-7     no    
    56540      2020-1-13    no    
    58803      2019-8-17    no    
    66164      2018-3-18    no    
    16127      2018-9-2     no    
    80183      2018-10-14   no    
    85762      2019-9-9     no    
    64297      2015-1-7     no    
    75711      2020-8-4     no    
    50321      2019-1-14    no    
    28876      2020-12-24   no    
    88724      2015-1-8     no    
    83016      2018-4-11    no    
    75883      2017-2-4     no    
    39041      2017-1-12    no    
    57815      2017-8-1     no    
    22013      2017-9-13    no    
    73215      2018-5-7     no    
    33165      2015-1-13    no    
    37852      2015-1-17    no    
    48524      2018-8-12    no    
    77660      2018-4-23    no    
    51178      2018-7-22    no    
    54282      2015-11-12   no    
    11347      2015-7-3     no    
    72881      2018-12-12   no    
    16541      2018-2-18    no    
    50166      2017-2-9     no    
    75788      2016-1-13    no    
    97069      2018-3-8     no    
    52100      2016-12-15   no    
    71466      2016-4-21    no    
    18956      2017-12-23   no    
    10102      2020-2-16    no    
    73380      2019-10-15   no    
    48113      2018-2-24    no    
    28068      2018-10-20   no    
    98560      2018-7-19    no    
    28299      2017-6-10    no    
    75476      2020-4-20    no    
    62714      2018-7-4     no    
    34338      2017-8-12    no    
    16343      2017-8-18    no    
    63668      2018-12-16   no    
    86314      2020-2-9     no    
    67349      2018-9-4     no    
    77368      2016-7-12    no    
    57083      2017-4-6     no    
    72917      2017-4-2     no    
    32623      2015-2-7     no    
    25874      2017-4-15    no    
    57433      2020-12-5    no    
    66740      2020-12-7    no    
    89670      2017-8-17    no    
    97403      2019-12-11   no    
    64067      2019-3-5     no    
    47832      2018-10-19   no    
    25737      2018-5-12    no    
    10644      2016-5-10    no    
    27140      2020-11-25   no    
    11889      2017-11-5    no    
    13489      2015-10-13   no    
    72821      2019-3-7     no    
    75905      2020-8-1     no    
    56704      2015-7-1     no    
    18126      2018-6-15    no    
    70608      2018-6-21    no    
    98684      2017-11-8    no    
    17431      2017-10-20   no    
    43305      2018-7-7     no    
    44541      2019-4-17    no    
    97702      2016-7-4     no    
    57011      2018-5-24    no    
    76009      2018-10-5    no    
    82658      2016-6-16    no    
    48971      2015-2-12    no    
    31836      2019-11-13   no    
    10569      2015-7-6     no    
    24009      2016-8-7     no    
    94562      2017-11-8    no    
    51121      2020-12-25   no    
    10997      2018-2-1     no    
    23247      2016-8-21    no    
    37000      2017-6-12    no    
    37306      2016-8-19    no    
    60444      2016-6-23    no    
    43798      2020-1-5     no    
    56370      2019-12-11   no    
    36780      2017-10-5    no    
    48750      2019-12-5    no    
    83243      2018-7-17    no    
    54099      2018-3-11    no    
    39521      2017-8-12    no    
    12900      2015-6-7     no    
    15331      2015-9-3     no    
    22445      2015-5-20    no    
    91801      2019-6-5     no    
    78978      2017-10-1    no    
    38978      2015-8-7     no    
    55243      2016-7-4     no    
    21010      2017-10-11   no    
    60113      2016-11-5    no    
    63470      2019-7-13    no    
    68961      2018-9-9     no    
    33053      2019-8-3     no    
    86757      2016-12-1    no    
    25288      2017-6-8     no    
    74813      2020-4-13    no    
    94746      2020-7-1     no    
    10881      2020-1-12    no    
    30563      2015-4-21    no    
    22164      2018-4-20    no    
    75922      2018-2-7     no    
    90744      2018-6-9     no    
    93909      2015-12-19   no    
    65419      2015-7-12    no    
    19613      2019-12-3    no    
    13267      2016-1-22    no    
    32312      2016-10-13   no    
    62617      2020-7-15    no    
    87944      2016-5-16    no    
    85986      2015-2-6     no    
    95595      2015-6-11    no    
    14914      2015-9-2     no    
    74141      2015-5-19    no    
    12644      2020-9-4     no    
    65948      2016-4-1     no    
    13974      2015-12-20   no    
    81377      2020-4-20    no    
    62206      2015-7-8     no    
    62383      2019-2-21    no    
    32982      2018-1-9     no    
    18969      2020-6-3     no    
    36359      2015-9-11    no    
    18691      2019-3-8     no    
    43491      2020-6-1     no    
    75172      2017-2-2     no    
    37059      2020-1-2     no    
    77148      2015-3-19    no    
    87199      2019-12-17   no    
    21636      2017-11-23   no    
    81098      2018-2-19    no    
    93641      2020-3-2     no    
    85515      2015-11-9    no    
    93186      2016-4-2     no    
    58090      2020-10-22   no    
    74031      2015-6-16    no    
    30799      2015-3-18    no    
    32967      2017-9-18    no    
    13405      2015-11-9    no    
    44000      2016-9-25    no    
    11932      2019-1-7     no    
    97003      2016-5-21    no    
    80074      2016-11-13   no    
    20736      2017-1-22    no    
    51690      2018-12-22   no    
    23931      2016-5-20    no    
    23908      2018-9-11    no    
    88189      2018-10-12   no    
    62665      2015-5-4     no    
    69916      2019-12-10   no    
    80530      2020-8-19    no    
    97652      2015-11-23   no    
    36088      2019-10-18   no    
    18527      2017-11-11   no    
    31076      2019-1-14    no    
    12366      2019-7-25    no    
    41906      2017-3-14    no    
    60696      2018-4-19    no    
    18379      2017-8-2     no    
    92589      2016-5-3     no    
    79748      2018-11-18   no    
    92991      2020-1-18    no    
    92289      2017-10-22   no    
    57946      2020-12-2    no    
    56868      2015-4-7     no    
    39656      2017-12-14   no    
    73129      2015-12-5    no    
    92686      2015-2-7     no    
    48461      2019-9-4     no    
    40843      2018-4-5     no    
    79545      2020-11-11   no    
    78587      2018-12-4    no    
    91708      2015-1-18    no    
    19479      2015-9-16    no    
    46642      2017-6-12    no    
    61329      2019-12-8    no    
    11493      2020-12-23   no    
    92529      2018-8-9     no    
    89261      2016-8-23    no    
    99588      2019-10-25   no    
    97263      2020-5-10    no    
    82613      2016-1-20    no    
    68050      2020-1-1     no    
    12957      2015-4-10    no    
    47172      2016-12-13   no    
    81102      2015-2-23    no    
    31195      2017-6-20    no    
    26967      2016-11-5    no    
    96987      2020-10-19   no    
    42166      2016-2-18    no    
    44980      2016-5-15    no    
    47451      2019-11-15   no    
    61629      2018-4-16    no    
    17036      2015-10-18   no    
    56449      2015-3-20    no    
    79993      2020-3-19    no    
    61772      2015-8-5     no    
    49788      2018-12-20   no    
    68183      2018-10-23   no    
    12196      2015-10-3    no    
    96815      2018-10-23   no    
    36114      2018-3-3     no    
    45281      2020-2-20    no    
    75892      2019-8-8     no    
    58413      2016-1-16    no    
    45919      2018-8-14    no    
    94211      2015-9-9     no    
    71021      2017-12-16   no    
    96706      2017-7-2     no    
    76443      2015-3-16    no    
    21370      2018-1-1     no    
    61810      2020-5-4     no    
    23468      2017-11-4    no    
    78509      2017-6-19    no    
    43361      2020-1-8     no    
    49883      2017-9-13    no    
    72527      2018-7-15    no    
    26166      2016-4-23    no    
    76501      2019-6-20    no    
    73500      2020-2-15    no    
    97359      2017-11-21   no    
    36104      2019-6-6     no    
    76981      2018-5-12    no    
    74188      2016-3-3     no    
    56832      2020-6-19    no    
    42115      2019-5-5     no    
    30216      2020-11-20   no    
    89504      2015-6-22    no    
    59909      2017-12-11   no    
    89597      2018-11-15   no    
    90631      2020-4-17    no    
    28836      2018-9-2     no    
    66948      2015-9-2     no    
    89060      2018-11-9    no    
    82656      2017-11-2    no    
    88557      2019-1-1     no    
    15132      2017-9-3     no    
    12749      2016-1-22    no    
    92425      2016-5-23    no    
    57045      2018-2-19    no    
    29224      2019-12-7    no    
    98505      2019-2-24    no    
    73022      2016-12-22   no    
    33641      2016-8-25    no    
    60830      2019-11-2    no    
    57705      2015-9-21    no    
    84274      2017-12-8    no    
    40301      2018-11-18   no    
    43925      2016-11-8    no    
    42800      2018-2-10    no    
    22707      2017-6-18    no    
    84087      2015-2-23    no    
    12472      2018-3-21    no    
    30832      2020-3-16    no    
    70604      2017-5-18    no    
    29270      2020-5-1     no    
    49535      2018-6-18    no    
    39233      2015-5-18    no    
    31741      2019-1-2     no    
    64384      2020-2-14    no    
    17984      2015-1-5     no    
    45498      2015-4-21    no    
    56045      2018-1-24    no    
    66097      2020-7-5     no    
    79072      2016-5-9     no    
    41254      2017-4-8     no    
    66183      2016-2-14    no    
    48516      2017-11-15   no    
    40378      2019-1-13    no    
    97921      2020-7-1     no    
    99629      2015-9-22    no    
    58869      2016-12-9    no    
    62167      2017-9-20    no    
    25902      2019-4-6     no    
    38643      2015-5-19    no    
    74708      2020-2-11    no    
    39160      2016-12-1    no    
    40021      2018-12-23   no    
    77888      2015-5-3     no    
    12881      2019-11-22   no    
    25535      2018-11-24   no    
    43151      2017-9-25    no    
    47170      2017-4-1     no    
